filename,full_path,fault_cause,folder_name,upt,year,month,equipment_type
ZQ30.cfg,C:\Users\hafizna.fadhli\Downloads\36. DFR GANGGUAN UIT JBT\DFR GANGGUAN UPT\UPT CIREBON\2025\01.JANUARI\01. RECLOSE TASIKMALAYA - MALANGBONG 2 (7 JAN 2025)_PETIR\DFR Eksternal\Tasikmalaya 2\ZQ30.cfg,PETIR,01. RECLOSE TASIKMALAYA - MALANGBONG 2 (7 JAN 2025)_PETIR,UPT CIREBON,2025,01.JANUARI,TRANSMISSION_LINE
Tuesday 07 January 2025 12.39.23.002.CFG,C:\Users\hafizna.fadhli\Downloads\36. DFR GANGGUAN UIT JBT\DFR GANGGUAN UPT\UPT CIREBON\2025\01.JANUARI\01. RECLOSE TASIKMALAYA - MALANGBONG 2 (7 JAN 2025)_PETIR\Distance Tasikmalaya 2\Tuesday 07 January 2025 12.39.23.002.CFG,PETIR,01. RECLOSE TASIKMALAYA - MALANGBONG 2 (7 JAN 2025)_PETIR,UPT CIREBON,2025,01.JANUARI,TRANSMISSION_LINE
ZQ30.cfg,C:\Users\hafizna.fadhli\Downloads\36. DFR GANGGUAN UIT JBT\DFR GANGGUAN UPT\UPT CIREBON\2025\01.JANUARI\01. RECLOSE TASIKMALAYA - MALANGBONG 2 (7 JAN 2025)_PETIR\DFR Eksternal\Tasikmalaya 2\ZQ30.cfg,PETIR,01. RECLOSE TASIKMALAYA - MALANGBONG 2 (7 JAN 2025)_PETIR,UPT CIREBON,2025,01.JANUARI,TRANSMISSION_LINE
Tuesday 14 January 2025 14.50.53.000.CFG,C:\Users\hafizna.fadhli\Downloads\36. DFR GANGGUAN UIT JBT\DFR GANGGUAN UPT\UPT CIREBON\2025\01.JANUARI\02. RECLOSE BANJAR - PANGANDARAN 1-2 (14 JAN 20245)_PETIR\DFR Rele Bay Banjar 1\Tuesday 14 January 2025 14.50.53.000.CFG,PETIR,02. RECLOSE BANJAR - PANGANDARAN 1-2 (14 JAN 20245)_PETIR,UPT CIREBON,2025,01.JANUARI,TRANSMISSION_LINE
Tuesday 14 January 2025 15.44.39.000.CFG,C:\Users\hafizna.fadhli\Downloads\36. DFR GANGGUAN UIT JBT\DFR GANGGUAN UPT\UPT CIREBON\2025\01.JANUARI\02. RECLOSE BANJAR - PANGANDARAN 1-2 (14 JAN 20245)_PETIR\DFR Rele Bay Pangandaran 1\Tuesday 14 January 2025 15.44.39.000.CFG,PETIR,02. RECLOSE BANJAR - PANGANDARAN 1-2 (14 JAN 20245)_PETIR,UPT CIREBON,2025,01.JANUARI,TRANSMISSION_LINE
Tuesday 14 January 2025 15.47.05.000.CFG,C:\Users\hafizna.fadhli\Downloads\36. DFR GANGGUAN UIT JBT\DFR GANGGUAN UPT\UPT CIREBON\2025\01.JANUARI\02. RECLOSE BANJAR - PANGANDARAN 1-2 (14 JAN 20245)_PETIR\DFR Rele Bay Pangandaran 2\Tuesday 14 January 2025 15.47.05.000.CFG,PETIR,02. RECLOSE BANJAR - PANGANDARAN 1-2 (14 JAN 20245)_PETIR,UPT CIREBON,2025,01.JANUARI,TRANSMISSION_LINE
ZQ124.cfg,C:\Users\hafizna.fadhli\Downloads\36. DFR GANGGUAN UIT JBT\DFR GANGGUAN UPT\UPT CIREBON\2025\01.JANUARI\02. RECLOSE BANJAR - PANGANDARAN 1-2 (14 JAN 20245)_PETIR\DFR Eksternal\DFR Eksternal Bay Banjar\ZQ124.cfg,PETIR,02. RECLOSE BANJAR - PANGANDARAN 1-2 (14 JAN 20245)_PETIR,UPT CIREBON,2025,01.JANUARI,TRANSMISSION_LINE
DFR Eksternal Bay Pangandaran 1-2 rek 1.cfg,C:\Users\hafizna.fadhli\Downloads\36. DFR GANGGUAN UIT JBT\DFR GANGGUAN UPT\UPT CIREBON\2025\01.JANUARI\02. RECLOSE BANJAR - PANGANDARAN 1-2 (14 JAN 20245)_PETIR\DFR Eksternal\DFR Eksternal Bay Pangandaran\DFR Eksternal Bay Pangandaran 1-2 rek 1.cfg,PETIR,02. RECLOSE BANJAR - PANGANDARAN 1-2 (14 JAN 20245)_PETIR,UPT CIREBON,2025,01.JANUARI,TRANSMISSION_LINE
DFR Eksternal Bay Pangandaran 1-2 rek 2.cfg,C:\Users\hafizna.fadhli\Downloads\36. DFR GANGGUAN UIT JBT\DFR GANGGUAN UPT\UPT CIREBON\2025\01.JANUARI\02. RECLOSE BANJAR - PANGANDARAN 1-2 (14 JAN 20245)_PETIR\DFR Eksternal\DFR Eksternal Bay Pangandaran\DFR Eksternal Bay Pangandaran 1-2 rek 2.cfg,PETIR,02. RECLOSE BANJAR - PANGANDARAN 1-2 (14 JAN 20245)_PETIR,UPT CIREBON,2025,01.JANUARI,TRANSMISSION_LINE
DFR Eksternal Bay Pangandaran 1-2 rek 3.cfg,C:\Users\hafizna.fadhli\Downloads\36. DFR GANGGUAN UIT JBT\DFR GANGGUAN UPT\UPT CIREBON\2025\01.JANUARI\02. RECLOSE BANJAR - PANGANDARAN 1-2 (14 JAN 20245)_PETIR\DFR Eksternal\DFR Eksternal Bay Pangandaran\DFR Eksternal Bay Pangandaran 1-2 rek 3.cfg,PETIR,02. RECLOSE BANJAR - PANGANDARAN 1-2 (14 JAN 20245)_PETIR,UPT CIREBON,2025,01.JANUARI,TRANSMISSION_LINE
Tuesday 14 January 2025 14.50.53.000.CFG,C:\Users\hafizna.fadhli\Downloads\36. DFR GANGGUAN UIT JBT\DFR GANGGUAN UPT\UPT CIREBON\2025\01.JANUARI\02. RECLOSE BANJAR - PANGANDARAN 1-2 (14 JAN 20245)_PETIR\DFR Rele Bay Banjar 1\Tuesday 14 January 2025 14.50.53.000.CFG,PETIR,02. RECLOSE BANJAR - PANGANDARAN 1-2 (14 JAN 20245)_PETIR,UPT CIREBON,2025,01.JANUARI,TRANSMISSION_LINE
Tuesday 14 January 2025 15.44.39.000.CFG,C:\Users\hafizna.fadhli\Downloads\36. DFR GANGGUAN UIT JBT\DFR GANGGUAN UPT\UPT CIREBON\2025\01.JANUARI\02. RECLOSE BANJAR - PANGANDARAN 1-2 (14 JAN 20245)_PETIR\DFR Rele Bay Pangandaran 1\Tuesday 14 January 2025 15.44.39.000.CFG,PETIR,02. RECLOSE BANJAR - PANGANDARAN 1-2 (14 JAN 20245)_PETIR,UPT CIREBON,2025,01.JANUARI,TRANSMISSION_LINE
Tuesday 14 January 2025 15.47.05.000.CFG,C:\Users\hafizna.fadhli\Downloads\36. DFR GANGGUAN UIT JBT\DFR GANGGUAN UPT\UPT CIREBON\2025\01.JANUARI\02. RECLOSE BANJAR - PANGANDARAN 1-2 (14 JAN 20245)_PETIR\DFR Rele Bay Pangandaran 2\Tuesday 14 January 2025 15.47.05.000.CFG,PETIR,02. RECLOSE BANJAR - PANGANDARAN 1-2 (14 JAN 20245)_PETIR,UPT CIREBON,2025,01.JANUARI,TRANSMISSION_LINE
ZQ124.cfg,C:\Users\hafizna.fadhli\Downloads\36. DFR GANGGUAN UIT JBT\DFR GANGGUAN UPT\UPT CIREBON\2025\01.JANUARI\02. RECLOSE BANJAR - PANGANDARAN 1-2 (14 JAN 20245)_PETIR\DFR Eksternal\DFR Eksternal Bay Banjar\ZQ124.cfg,PETIR,02. RECLOSE BANJAR - PANGANDARAN 1-2 (14 JAN 20245)_PETIR,UPT CIREBON,2025,01.JANUARI,TRANSMISSION_LINE
DFR Eksternal Bay Pangandaran 1-2 rek 1.cfg,C:\Users\hafizna.fadhli\Downloads\36. DFR GANGGUAN UIT JBT\DFR GANGGUAN UPT\UPT CIREBON\2025\01.JANUARI\02. RECLOSE BANJAR - PANGANDARAN 1-2 (14 JAN 20245)_PETIR\DFR Eksternal\DFR Eksternal Bay Pangandaran\DFR Eksternal Bay Pangandaran 1-2 rek 1.cfg,PETIR,02. RECLOSE BANJAR - PANGANDARAN 1-2 (14 JAN 20245)_PETIR,UPT CIREBON,2025,01.JANUARI,TRANSMISSION_LINE
DFR Eksternal Bay Pangandaran 1-2 rek 2.cfg,C:\Users\hafizna.fadhli\Downloads\36. DFR GANGGUAN UIT JBT\DFR GANGGUAN UPT\UPT CIREBON\2025\01.JANUARI\02. RECLOSE BANJAR - PANGANDARAN 1-2 (14 JAN 20245)_PETIR\DFR Eksternal\DFR Eksternal Bay Pangandaran\DFR Eksternal Bay Pangandaran 1-2 rek 2.cfg,PETIR,02. RECLOSE BANJAR - PANGANDARAN 1-2 (14 JAN 20245)_PETIR,UPT CIREBON,2025,01.JANUARI,TRANSMISSION_LINE
DFR Eksternal Bay Pangandaran 1-2 rek 3.cfg,C:\Users\hafizna.fadhli\Downloads\36. DFR GANGGUAN UIT JBT\DFR GANGGUAN UPT\UPT CIREBON\2025\01.JANUARI\02. RECLOSE BANJAR - PANGANDARAN 1-2 (14 JAN 20245)_PETIR\DFR Eksternal\DFR Eksternal Bay Pangandaran\DFR Eksternal Bay Pangandaran 1-2 rek 3.cfg,PETIR,02. RECLOSE BANJAR - PANGANDARAN 1-2 (14 JAN 20245)_PETIR,UPT CIREBON,2025,01.JANUARI,TRANSMISSION_LINE
"250115,143941520,+7h0,GITET MANDIRANCAN,INDRAMAYU 1-2,Qualitrol LLC.cfg","C:\Users\hafizna.fadhli\Downloads\36. DFR GANGGUAN UIT JBT\DFR GANGGUAN UPT\UPT CIREBON\2025\01.JANUARI\03. RECLOSE SUTET MDCAN-IDMYU 1 (15 JAN 2025)_PETIR\GITET MDCAN\IDMYU-1\250115,143941520,+7h0,GITET MANDIRANCAN,INDRAMAYU 1-2,Qualitrol LLC.cfg",PETIR,03. RECLOSE SUTET MDCAN-IDMYU 1 (15 JAN 2025)_PETIR,UPT CIREBON,2025,01.JANUARI,TRANSMISSION_LINE
"250115,143941520,+7h0,GITET MANDIRANCAN,INDRAMAYU 1-2,Qualitrol LLC.cfg","C:\Users\hafizna.fadhli\Downloads\36. DFR GANGGUAN UIT JBT\DFR GANGGUAN UPT\UPT CIREBON\2025\01.JANUARI\03. RECLOSE SUTET MDCAN-IDMYU 1 (15 JAN 2025)_PETIR\GITET MDCAN\IDMYU-1\250115,143941520,+7h0,GITET MANDIRANCAN,INDRAMAYU 1-2,Qualitrol LLC.cfg",PETIR,03. RECLOSE SUTET MDCAN-IDMYU 1 (15 JAN 2025)_PETIR,UPT CIREBON,2025,01.JANUARI,TRANSMISSION_LINE
ZQ29.cfg,C:\Users\hafizna.fadhli\Downloads\36. DFR GANGGUAN UIT JBT\DFR GANGGUAN UPT\UPT CIREBON\2025\01.JANUARI\05. RECLOSE SUKSES SUTT 150 KV DARAJAT-KAMOJANG #1 (26 JAN 2025)_PETIR\DFR EKSTERNAL\ZQ29.cfg,PETIR,05. RECLOSE SUKSES SUTT 150 KV DARAJAT-KAMOJANG #1 (26 JAN 2025)_PETIR,UPT CIREBON,2025,01.JANUARI,TRANSMISSION_LINE
Sunday 26 January 2025 15.00.24.000.CFG,C:\Users\hafizna.fadhli\Downloads\36. DFR GANGGUAN UIT JBT\DFR GANGGUAN UPT\UPT CIREBON\2025\01.JANUARI\05. RECLOSE SUKSES SUTT 150 KV DARAJAT-KAMOJANG #1 (26 JAN 2025)_PETIR\RELAY DISTANCE\GI DARAJAT BAY KAMOJANG #1\Sunday 26 January 2025 15.00.24.000.CFG,PETIR,05. RECLOSE SUKSES SUTT 150 KV DARAJAT-KAMOJANG #1 (26 JAN 2025)_PETIR,UPT CIREBON,2025,01.JANUARI,TRANSMISSION_LINE
dfr darajat 1.CFG,C:\Users\hafizna.fadhli\Downloads\36. DFR GANGGUAN UIT JBT\DFR GANGGUAN UPT\UPT CIREBON\2025\01.JANUARI\05. RECLOSE SUKSES SUTT 150 KV DARAJAT-KAMOJANG #1 (26 JAN 2025)_PETIR\RELAY DISTANCE\GI KAMOJANG BAY DARAJAT #1\dfr darajat 1.CFG,PETIR,05. RECLOSE SUKSES SUTT 150 KV DARAJAT-KAMOJANG #1 (26 JAN 2025)_PETIR,UPT CIREBON,2025,01.JANUARI,TRANSMISSION_LINE
ZQ29.cfg,C:\Users\hafizna.fadhli\Downloads\36. DFR GANGGUAN UIT JBT\DFR GANGGUAN UPT\UPT CIREBON\2025\01.JANUARI\05. RECLOSE SUKSES SUTT 150 KV DARAJAT-KAMOJANG #1 (26 JAN 2025)_PETIR\DFR EKSTERNAL\ZQ29.cfg,PETIR,05. RECLOSE SUKSES SUTT 150 KV DARAJAT-KAMOJANG #1 (26 JAN 2025)_PETIR,UPT CIREBON,2025,01.JANUARI,TRANSMISSION_LINE
Sunday 26 January 2025 15.00.24.000.CFG,C:\Users\hafizna.fadhli\Downloads\36. DFR GANGGUAN UIT JBT\DFR GANGGUAN UPT\UPT CIREBON\2025\01.JANUARI\05. RECLOSE SUKSES SUTT 150 KV DARAJAT-KAMOJANG #1 (26 JAN 2025)_PETIR\RELAY DISTANCE\GI DARAJAT BAY KAMOJANG #1\Sunday 26 January 2025 15.00.24.000.CFG,PETIR,05. RECLOSE SUKSES SUTT 150 KV DARAJAT-KAMOJANG #1 (26 JAN 2025)_PETIR,UPT CIREBON,2025,01.JANUARI,TRANSMISSION_LINE
dfr darajat 1.CFG,C:\Users\hafizna.fadhli\Downloads\36. DFR GANGGUAN UIT JBT\DFR GANGGUAN UPT\UPT CIREBON\2025\01.JANUARI\05. RECLOSE SUKSES SUTT 150 KV DARAJAT-KAMOJANG #1 (26 JAN 2025)_PETIR\RELAY DISTANCE\GI KAMOJANG BAY DARAJAT #1\dfr darajat 1.CFG,PETIR,05. RECLOSE SUKSES SUTT 150 KV DARAJAT-KAMOJANG #1 (26 JAN 2025)_PETIR,UPT CIREBON,2025,01.JANUARI,TRANSMISSION_LINE
"250225,094405560,+7h0,GI BANJAR,PANGANDARAN 1-2,Qualitrol LLC.cfg","C:\Users\hafizna.fadhli\Downloads\36. DFR GANGGUAN UIT JBT\DFR GANGGUAN UPT\UPT CIREBON\2025\02.FEBRUARI\07. RECLOSE SUTT 70KV BANJAR - PANGANDARAN #2 (25 FEB 2025)_PETIR\DFR Ekternal Bay PDRAN\250225,094405560,+7h0,GI BANJAR,PANGANDARAN 1-2,Qualitrol LLC.cfg",PETIR,07. RECLOSE SUTT 70KV BANJAR - PANGANDARAN #2 (25 FEB 2025)_PETIR,UPT CIREBON,2025,02.FEBRUARI,TRANSMISSION_LINE
"250225,094405560,+7h0,GI BANJAR,PANGANDARAN 1-2,Qualitrol LLC.cfg","C:\Users\hafizna.fadhli\Downloads\36. DFR GANGGUAN UIT JBT\DFR GANGGUAN UPT\UPT CIREBON\2025\02.FEBRUARI\07. RECLOSE SUTT 70KV BANJAR - PANGANDARAN #2 (25 FEB 2025)_PETIR\DFR Ekternal Bay PDRAN\250225,094405560,+7h0,GI BANJAR,PANGANDARAN 1-2,Qualitrol LLC.cfg",PETIR,07. RECLOSE SUTT 70KV BANJAR - PANGANDARAN #2 (25 FEB 2025)_PETIR,UPT CIREBON,2025,02.FEBRUARI,TRANSMISSION_LINE
Main A 05032025.CFG,C:\Users\hafizna.fadhli\Downloads\36. DFR GANGGUAN UIT JBT\DFR GANGGUAN UPT\UPT CIREBON\2025\03. MARET\01. RECLOSE SUKSES SUTET 500KV TASIK-BDSLN (06 MARET 2025)_PETIR\RELAY LCD\GITET TASIK BAY BANSEL\Reclose bansel Main A 06032025\Main A 05032025.CFG,PETIR,01. RECLOSE SUKSES SUTET 500KV TASIK-BDSLN (06 MARET 2025)_PETIR,UPT CIREBON,2025,03. MARET,TRANSMISSION_LINE
Main A 05032025.CFG,C:\Users\hafizna.fadhli\Downloads\36. DFR GANGGUAN UIT JBT\DFR GANGGUAN UPT\UPT CIREBON\2025\03. MARET\01. RECLOSE SUKSES SUTET 500KV TASIK-BDSLN (06 MARET 2025)_PETIR\RELAY LCD\GITET TASIK BAY BANSEL\Reclose bansel Main A 06032025\Main A 05032025.CFG,PETIR,01. RECLOSE SUKSES SUTET 500KV TASIK-BDSLN (06 MARET 2025)_PETIR,UPT CIREBON,2025,03. MARET,TRANSMISSION_LINE
ZQ33.cfg,C:\Users\hafizna.fadhli\Downloads\36. DFR GANGGUAN UIT JBT\DFR GANGGUAN UPT\UPT CIREBON\2025\03. MARET\02. RECLOSE SUKSES SUTT 150 KV DARAJAT-GARUT #1 (9 MARET 2025)_BENDA LAIN_LAYANG-LAYANG\DFR EKSTERNAL\ZQ33.cfg,LAYANG-LAYANG,02. RECLOSE SUKSES SUTT 150 KV DARAJAT-GARUT #1 (9 MARET 2025)_BENDA LAIN_LAYANG-LAYANG,UPT CIREBON,2025,03. MARET,TRANSMISSION_LINE
ZQ33.cfg,C:\Users\hafizna.fadhli\Downloads\36. DFR GANGGUAN UIT JBT\DFR GANGGUAN UPT\UPT CIREBON\2025\03. MARET\02. RECLOSE SUKSES SUTT 150 KV DARAJAT-GARUT #1 (9 MARET 2025)_BENDA LAIN_LAYANG-LAYANG\DFR EKSTERNAL\ZQ33.cfg,LAYANG-LAYANG,02. RECLOSE SUKSES SUTT 150 KV DARAJAT-GARUT #1 (9 MARET 2025)_BENDA LAIN_LAYANG-LAYANG,UPT CIREBON,2025,03. MARET,TRANSMISSION_LINE
"250315,073129487,+7h0,GI TASIK LAMA,MLBNG 1-2,Qualitrol LLC.cfg","C:\Users\hafizna.fadhli\Downloads\36. DFR GANGGUAN UIT JBT\DFR GANGGUAN UPT\UPT CIREBON\2025\03. MARET\04. RECLOSE SUTT TASIKMALAYA - MALANGBONG #1 (15 MARET 2025)_PETIR\DFR Eksternal\250315,073129487,+7h0,GI TASIK LAMA,MLBNG 1-2,Qualitrol LLC.cfg",PETIR,04. RECLOSE SUTT TASIKMALAYA - MALANGBONG #1 (15 MARET 2025)_PETIR,UPT CIREBON,2025,03. MARET,TRANSMISSION_LINE
Saturday 15 March 2025 13.50.16.000.CFG,C:\Users\hafizna.fadhli\Downloads\36. DFR GANGGUAN UIT JBT\DFR GANGGUAN UPT\UPT CIREBON\2025\03. MARET\04. RECLOSE SUTT TASIKMALAYA - MALANGBONG #1 (15 MARET 2025)_PETIR\GI Malangbong\Saturday 15 March 2025 13.50.16.000.CFG,PETIR,04. RECLOSE SUTT TASIKMALAYA - MALANGBONG #1 (15 MARET 2025)_PETIR,UPT CIREBON,2025,03. MARET,TRANSMISSION_LINE
Monday 31 January 1994 05.19.17.000.CFG,C:\Users\hafizna.fadhli\Downloads\36. DFR GANGGUAN UIT JBT\DFR GANGGUAN UPT\UPT CIREBON\2025\03. MARET\04. RECLOSE SUTT TASIKMALAYA - MALANGBONG #1 (15 MARET 2025)_PETIR\GI Tasikmalaya\Monday 31 January 1994 05.19.17.000.CFG,PETIR,04. RECLOSE SUTT TASIKMALAYA - MALANGBONG #1 (15 MARET 2025)_PETIR,UPT CIREBON,2025,03. MARET,TRANSMISSION_LINE
"250315,073129487,+7h0,GI TASIK LAMA,MLBNG 1-2,Qualitrol LLC.cfg","C:\Users\hafizna.fadhli\Downloads\36. DFR GANGGUAN UIT JBT\DFR GANGGUAN UPT\UPT CIREBON\2025\03. MARET\04. RECLOSE SUTT TASIKMALAYA - MALANGBONG #1 (15 MARET 2025)_PETIR\DFR Eksternal\250315,073129487,+7h0,GI TASIK LAMA,MLBNG 1-2,Qualitrol LLC.cfg",PETIR,04. RECLOSE SUTT TASIKMALAYA - MALANGBONG #1 (15 MARET 2025)_PETIR,UPT CIREBON,2025,03. MARET,TRANSMISSION_LINE
Saturday 15 March 2025 13.50.16.000.CFG,C:\Users\hafizna.fadhli\Downloads\36. DFR GANGGUAN UIT JBT\DFR GANGGUAN UPT\UPT CIREBON\2025\03. MARET\04. RECLOSE SUTT TASIKMALAYA - MALANGBONG #1 (15 MARET 2025)_PETIR\GI Malangbong\Saturday 15 March 2025 13.50.16.000.CFG,PETIR,04. RECLOSE SUTT TASIKMALAYA - MALANGBONG #1 (15 MARET 2025)_PETIR,UPT CIREBON,2025,03. MARET,TRANSMISSION_LINE
Monday 31 January 1994 05.19.17.000.CFG,C:\Users\hafizna.fadhli\Downloads\36. DFR GANGGUAN UIT JBT\DFR GANGGUAN UPT\UPT CIREBON\2025\03. MARET\04. RECLOSE SUTT TASIKMALAYA - MALANGBONG #1 (15 MARET 2025)_PETIR\GI Tasikmalaya\Monday 31 January 1994 05.19.17.000.CFG,PETIR,04. RECLOSE SUTT TASIKMALAYA - MALANGBONG #1 (15 MARET 2025)_PETIR,UPT CIREBON,2025,03. MARET,TRANSMISSION_LINE
GI Sunyaragi Arjawinangun-2.CFG,C:\Users\hafizna.fadhli\Downloads\36. DFR GANGGUAN UIT JBT\DFR GANGGUAN UPT\UPT CIREBON\2025\03. MARET\05. FINAL TRIP SRAGI-ARJWN 2 ( 31 MARET 2025)_RANTING POHON\GI SRAGI\GI Sunyaragi\GI Sunyaragi Arjawinangun-2.CFG,POHON,05. FINAL TRIP SRAGI-ARJWN 2 ( 31 MARET 2025)_RANTING POHON,UPT CIREBON,2025,03. MARET,TRANSMISSION_LINE
20250331_143255_058_r150.cfg,C:\Users\hafizna.fadhli\Downloads\36. DFR GANGGUAN UIT JBT\DFR GANGGUAN UPT\UPT CIREBON\2025\03. MARET\05. FINAL TRIP SRAGI-ARJWN 2 ( 31 MARET 2025)_RANTING POHON\GI ARJWN\GI Arjawinangun\20250331_143255_058_r150.cfg,POHON,05. FINAL TRIP SRAGI-ARJWN 2 ( 31 MARET 2025)_RANTING POHON,UPT CIREBON,2025,03. MARET,TRANSMISSION_LINE
locus.cfg,C:\Users\hafizna.fadhli\Downloads\36. DFR GANGGUAN UIT JBT\DFR GANGGUAN UPT\UPT CIREBON\2025\03. MARET\05. FINAL TRIP SRAGI-ARJWN 2 ( 31 MARET 2025)_RANTING POHON\GI ARJWN\GI Arjawinangun\locus\locus.cfg,POHON,05. FINAL TRIP SRAGI-ARJWN 2 ( 31 MARET 2025)_RANTING POHON,UPT CIREBON,2025,03. MARET,TRANSMISSION_LINE
GI Sunyaragi Arjawinangun-2.CFG,C:\Users\hafizna.fadhli\Downloads\36. DFR GANGGUAN UIT JBT\DFR GANGGUAN UPT\UPT CIREBON\2025\03. MARET\05. FINAL TRIP SRAGI-ARJWN 2 ( 31 MARET 2025)_RANTING POHON\GI SRAGI\GI Sunyaragi\GI Sunyaragi Arjawinangun-2.CFG,POHON,05. FINAL TRIP SRAGI-ARJWN 2 ( 31 MARET 2025)_RANTING POHON,UPT CIREBON,2025,03. MARET,TRANSMISSION_LINE
20250331_143255_058_r150.cfg,C:\Users\hafizna.fadhli\Downloads\36. DFR GANGGUAN UIT JBT\DFR GANGGUAN UPT\UPT CIREBON\2025\03. MARET\05. FINAL TRIP SRAGI-ARJWN 2 ( 31 MARET 2025)_RANTING POHON\GI ARJWN\GI Arjawinangun\20250331_143255_058_r150.cfg,POHON,05. FINAL TRIP SRAGI-ARJWN 2 ( 31 MARET 2025)_RANTING POHON,UPT CIREBON,2025,03. MARET,TRANSMISSION_LINE
locus.cfg,C:\Users\hafizna.fadhli\Downloads\36. DFR GANGGUAN UIT JBT\DFR GANGGUAN UPT\UPT CIREBON\2025\03. MARET\05. FINAL TRIP SRAGI-ARJWN 2 ( 31 MARET 2025)_RANTING POHON\GI ARJWN\GI Arjawinangun\locus\locus.cfg,POHON,05. FINAL TRIP SRAGI-ARJWN 2 ( 31 MARET 2025)_RANTING POHON,UPT CIREBON,2025,03. MARET,TRANSMISSION_LINE
Friday 04 April 2025 15.25.23.000.CFG,C:\Users\hafizna.fadhli\Downloads\36. DFR GANGGUAN UIT JBT\DFR GANGGUAN UPT\UPT CIREBON\2025\04. APRIL\02. RECLOSE PRKAN-SMDG 2 (4 APRIL 2025)_PETIR\GI PARAKAN\Friday 04 April 2025 15.25.23.000.CFG,PETIR,02. RECLOSE PRKAN-SMDG 2 (4 APRIL 2025)_PETIR,UPT CIREBON,2025,04. APRIL,TRANSMISSION_LINE
20250404_142133_423_r091.cfg,C:\Users\hafizna.fadhli\Downloads\36. DFR GANGGUAN UIT JBT\DFR GANGGUAN UPT\UPT CIREBON\2025\04. APRIL\02. RECLOSE PRKAN-SMDG 2 (4 APRIL 2025)_PETIR\GI SUMEDANG\04042025 ggn smd-prkn #2\20250404_142133_423_r091.cfg,PETIR,02. RECLOSE PRKAN-SMDG 2 (4 APRIL 2025)_PETIR,UPT CIREBON,2025,04. APRIL,TRANSMISSION_LINE
RIO GI PRKAN.cfg,C:\Users\hafizna.fadhli\Downloads\36. DFR GANGGUAN UIT JBT\DFR GANGGUAN UPT\UPT CIREBON\2025\04. APRIL\02. RECLOSE PRKAN-SMDG 2 (4 APRIL 2025)_PETIR\GI PARAKAN\RIO GI PRKAN\RIO GI PRKAN.cfg,PETIR,02. RECLOSE PRKAN-SMDG 2 (4 APRIL 2025)_PETIR,UPT CIREBON,2025,04. APRIL,TRANSMISSION_LINE
Friday 04 April 2025 15.25.23.000.CFG,C:\Users\hafizna.fadhli\Downloads\36. DFR GANGGUAN UIT JBT\DFR GANGGUAN UPT\UPT CIREBON\2025\04. APRIL\02. RECLOSE PRKAN-SMDG 2 (4 APRIL 2025)_PETIR\GI PARAKAN\Friday 04 April 2025 15.25.23.000.CFG,PETIR,02. RECLOSE PRKAN-SMDG 2 (4 APRIL 2025)_PETIR,UPT CIREBON,2025,04. APRIL,TRANSMISSION_LINE
20250404_142133_423_r091.cfg,C:\Users\hafizna.fadhli\Downloads\36. DFR GANGGUAN UIT JBT\DFR GANGGUAN UPT\UPT CIREBON\2025\04. APRIL\02. RECLOSE PRKAN-SMDG 2 (4 APRIL 2025)_PETIR\GI SUMEDANG\04042025 ggn smd-prkn #2\20250404_142133_423_r091.cfg,PETIR,02. RECLOSE PRKAN-SMDG 2 (4 APRIL 2025)_PETIR,UPT CIREBON,2025,04. APRIL,TRANSMISSION_LINE
RIO GI PRKAN.cfg,C:\Users\hafizna.fadhli\Downloads\36. DFR GANGGUAN UIT JBT\DFR GANGGUAN UPT\UPT CIREBON\2025\04. APRIL\02. RECLOSE PRKAN-SMDG 2 (4 APRIL 2025)_PETIR\GI PARAKAN\RIO GI PRKAN\RIO GI PRKAN.cfg,PETIR,02. RECLOSE PRKAN-SMDG 2 (4 APRIL 2025)_PETIR,UPT CIREBON,2025,04. APRIL,TRANSMISSION_LINE
"250412,074521545,+7h0,GITET 500KV INDRAMAYU,DELTAMAS 1-2,Qualitrol LLC.cfg","C:\Users\hafizna.fadhli\Downloads\36. DFR GANGGUAN UIT JBT\DFR GANGGUAN UPT\UPT CIREBON\2025\04. APRIL\05. RECLOSE SUTET INDRAMAYU-DELTAMAS#1 (12 APRIL 2025)_PETIR\DFR EKSTERNAL\250412,074521545,+7h0,GITET 500KV INDRAMAYU,DELTAMAS 1-2,Qualitrol LLC.cfg",PETIR,05. RECLOSE SUTET INDRAMAYU-DELTAMAS#1 (12 APRIL 2025)_PETIR,UPT CIREBON,2025,04. APRIL,TRANSMISSION_LINE
"250412,074521545,+7h0,GITET 500KV INDRAMAYU,DELTAMAS 1-2,Qualitrol LLC.cfg","C:\Users\hafizna.fadhli\Downloads\36. DFR GANGGUAN UIT JBT\DFR GANGGUAN UPT\UPT CIREBON\2025\04. APRIL\05. RECLOSE SUTET INDRAMAYU-DELTAMAS#1 (12 APRIL 2025)_PETIR\DFR EKSTERNAL\250412,074521545,+7h0,GITET 500KV INDRAMAYU,DELTAMAS 1-2,Qualitrol LLC.cfg",PETIR,05. RECLOSE SUTET INDRAMAYU-DELTAMAS#1 (12 APRIL 2025)_PETIR,UPT CIREBON,2025,04. APRIL,TRANSMISSION_LINE
